"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
8,9,131,806,105,227,353,65,1,2,4
8,9,132,1829,242,418,778,88,1,2,1
8,9,133,2290,250,473,948,97,1,2,1
8,9,134,1004,123,272,433,46,1,1,1
8,9,135,1781,171,545,946,135,1,2,2
8,9,136,1529,213,488,736,168,1,2,2
8,9,137,3158,259,562,1510,145,1,4,1
8,9,138,660,71,58,291,4,1,1,1
8,9,139,337,58,17,146,0,1,1,1
8,9,140,144,31,10,75,0,1,1,1
8,9,141,480,85,9,226,0,1,1,1
8,9,142,212,34,6,85,0,1,1,1
8,9,143,321,58,24,171,0,1,1,1
8,9,144,1043,175,150,454,2,1,1,1
8,9,145,340,49,5,211,0,1,1,1
8,9,146,764,134,63,504,1,1,1,1
8,9,147,854,89,25,480,0,1,1,1
8,9,148,435,51,24,263,0,1,1,1
8,10,149,617,137,177,271,93,1,3,4
8,10,150,957,120,256,452,97,1,4,5
8,10,151,809,112,185,402,78,1,1,1
8,10,152,473,103,130,227,70,1,1,1
8,10,153,1860,148,335,863,111,1,1,1
8,10,154,507,57,63,239,42,1,1,1
8,10,155,325,75,51,169,28,1,1,1
8,10,156,1752,106,215,817,61,1,1,1
8,10,157,1289,132,180,658,55,1,1,1
8,10,158,1443,111,227,697,36,1,1,1
8,10,159,437,88,156,217,47,1,3,2
8,10,160,1129,148,161,452,28,1,1,1
8,10,161,1156,150,203,525,34,1,1,1
8,10,162,1105,127,166,479,30,1,1,1
8,10,163,614,127,151,253,59,1,1,1
8,10,164,1322,164,270,544,125,1,3,1
8,10,165,184,48,42,79,18,1,2,1
8,10,166,520,89,110,226,92,1,1,1
8,10,167,1469,149,145,595,89,1,1,1
8,10,168,1313,167,184,547,88,1,3,2
8,10,169,828,32,18,279,134,1,1,1
8,10,170,320,31,5,110,15,1,1,1
8,10,171,269,44,29,111,1,1,1,1
8,10,172,2243,218,214,1140,257,1,1,1
8,10,173,1282,189,221,571,104,1,1,1
8,10,174,934,223,118,438,12,1,1,1
8,11,175,591,92,112,318,55,1,1,1
8,11,176,611,162,226,313,139,1,1,1
8,11,177,431,113,205,202,101,1,4,2
8,11,178,563,159,254,300,126,1,16,1
8,11,179,320,71,162,140,79,1,5,1
8,11,180,449,56,128,206,36,1,1,1
8,11,181,479,115,171,239,78,1,3,1
8,11,182,411,118,172,184,96,1,2,1
8,11,183,471,150,193,216,89,1,3,1
8,11,184,489,119,254,241,142,1,1,1
8,11,185,1230,316,730,614,354,1,8,3
8,11,186,771,213,336,352,183,1,1,1
8,11,187,618,140,252,309,127,1,1,1
8,11,188,608,131,209,261,138,1,1,1
8,11,189,593,162,198,258,129,1,1,1
8,11,190,625,160,237,286,140,1,1,4
8,11,191,1980,315,677,862,360,1,1,1
8,11,192,6223,461,1762,3099,1090,1,4,1
8,11,193,801,183,252,400,158,1,6,2
8,11,194,1681,199,677,895,352,1,2,1
8,11,195,911,166,311,514,180,1,1,1
8,11,196,1706,244,561,854,323,1,1,1
8,11,197,1115,186,315,536,175,1,1,1
8,11,198,156,16,48,79,24,1,1,1
8,11,199,1561,271,268,750,147,1,1,1
8,11,200,1065,156,267,526,171,1,1,1
8,11,201,2273,335,457,1152,272,1,1,2
8,11,202,3332,231,720,1608,405,1,1,1
8,11,203,3499,157,746,1917,404,1,1,2
8,11,204,3918,339,646,1894,397,1,1,1
8,11,205,2103,232,572,996,326,1,1,1
8,11,206,2221,190,674,1066,364,1,4,1
8,11,207,486,29,126,187,7,1,1,1
8,11,208,363,30,89,185,9,1,1,1
8,11,209,291,21,27,151,7,1,1,1
8,11,214,772,165,126,401,83,1,1,1
8,11,215,486,106,80,300,52,1,1,1
8,11,216,1195,158,148,543,99,1,1,1
8,11,217,552,103,69,263,39,1,1,1
8,11,218,801,88,41,423,5,1,1,1
8,11,219,511,80,25,214,4,1,1,1
8,11,220,346,23,11,167,1,1,1,1
8,12,221,1534,253,238,579,163,1,1,1
8,12,222,459,101,79,150,46,1,1,1
8,12,223,370,70,26,137,7,1,1,1
8,12,224,195,32,20,61,38,1,1,1
8,12,225,648,156,94,160,93,1,1,1
8,12,226,152,33,11,45,11,1,1,1
8,12,227,216,41,23,33,19,1,1,1
8,12,228,23,7,0,9,0,1,1,1
8,12,229,417,69,3,160,0,1,1,1
8,12,231,89,17,5,16,0,1,1,1
8,12,232,336,67,4,106,0,1,1,1
8,12,233,333,36,1,59,0,1,1,1
8,12,234,1069,106,13,241,0,1,1,1
8,12,235,513,47,1,162,0,1,1,1
8,12,236,282,27,4,83,0,1,1,1
8,12,237,483,39,1,68,0,1,1,1
8,13,238,973,79,157,400,67,1,1,1
8,13,239,743,81,140,315,76,1,1,1
8,13,240,1054,250,311,462,189,1,3,1
8,13,241,4075,399,941,1724,512,1,1,2
8,13,242,681,101,78,298,38,1,1,1
8,13,243,1391,163,162,613,90,1,1,1
8,13,244,307,90,26,140,22,1,1,1
8,13,245,852,179,246,336,125,1,1,1
8,13,248,309,57,19,129,2,1,1,1
8,13,249,176,48,7,61,0,1,1,1
8,13,250,200,63,29,84,10,1,1,1
8,13,251,1079,172,167,549,141,1,1,1
8,13,252,43,17,8,23,0,1,1,1
8,14,253,1054,224,244,479,98,1,2,1
8,14,254,199,38,22,48,3,1,1,1
8,14,256,239,62,34,94,9,1,1,1
8,14,257,204,32,29,74,12,1,1,1
8,14,258,144,31,12,48,7,1,1,1
8,14,259,95,20,7,34,2,1,1,1
8,14,260,106,26,12,42,0,1,1,1
8,15,261,762,147,118,327,40,1,1,1
8,15,263,51,21,2,22,2,1,1,1
8,15,264,157,47,11,39,8,1,1,1
8,15,265,267,40,13,105,13,1,1,1
8,16,266,1408,183,292,487,129,1,1,1
8,16,267,343,89,78,123,41,1,1,1
8,16,268,393,59,52,112,22,1,1,1
8,16,269,800,143,174,266,158,1,1,1
8,16,270,669,142,129,218,118,1,1,1
8,17,271,2164,135,1085,1148,533,1,1,1
8,17,272,5575,531,1140,2466,859,1,7,3
8,17,273,589,127,267,309,141,1,1,1
8,17,274,806,122,370,407,213,1,1,1
8,17,275,3838,283,1645,2022,863,1,1,3
8,17,276,7806,252,3253,3987,1527,1,1,3
8,17,277,1423,184,677,792,363,1,2,1
8,17,278,1822,298,821,1025,431,1,2,3
8,17,279,3560,322,1175,1727,581,1,3,1
8,17,280,1064,135,390,542,173,1,3,1
